Text,Retweet count,Favorite count
b'@medic_jason @HeidiM_67 @Watt_N_Idiot @ntlsheresisted @Heather4amazon @AmberBobamber @sweatandsawdus1 @warNuKE_\xe2\x80\xa6 https://t.co/VkxtCS3ZQd',0,0
"b'@EpochTimes @Alyssa_Milano GO SEE THE NEW MOVIE ""UNPLANNED"" AND THEN TELL ME YOU ARE STILL PRO-ABORTION.......'",0,0
b'@medic_jason @Wtg4Gateau @Watt_N_Idiot @ntlsheresisted @HeidiM_67 @Heather4amazon @sweatandsawdus1 @warNuKE_\xe2\x80\xa6 https://t.co/b9RHWzCDkY',0,0
"b'From Pro-Choice perspective ""...If you are Pro-Choice, please go and expose yourself to a different perspective and\xe2\x80\xa6 https://t.co/7jXEjzjcHg'",0,0
"b""You don't control state governments....there's a reason they are separate!""",0,0
b'Twitter needs to stop censoring conservative values!',0,0
"b'What say you, @jack ?????????'",0,0
"b'@jbuckenmeyer @DonnaSarge73 @RepJerryNadler @Alyssa_Milano Wrong, as a man you have no say over a womans body and n\xe2\x80\xa6 https://t.co/mUrS95LWLm'",0,0
"b""@jack demonstrates just how afraid the left is that their 'right' to murder babies will be taken away from them if\xe2\x80\xa6 https://t.co/VRSyzVHHng""",0,0
"b'Yes. It\xe2\x80\x99s not great. It\xe2\x80\x99s not good. BUT...compared to the back alley abortion that was Justice League,\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f! S\xe2\x80\xa6 https://t.co/7NeueQst5h'",0,0
"b""@CatholicDoors Catholics need to run 4 government! Andrew Scheer's dad is a Deacon at  R.C. Diocese in Ottawa. Give\xe2\x80\xa6 https://t.co/8WROAUUx6X""",0,0
"b""good bye as$holes,  stay in NYC and California the south don't want your diseases""",0,0
"b""@AOC I payed tons of money into services I cant/don't use too. Like I would never pay for an abortion but my taxes\xe2\x80\xa6 https://t.co/6VpbLxZg9h""",0,0
"b'@_trbltrbl_ @AtheistEngineer @LilaGraceRose I assume, then, that you support free birth control?\n\nhttps://t.co/2pI1nlR1Jd'",0,0
b'@GovMikeHuckabee @revansCAAD8 @realDonaldTrump A young woman that went to PP to get an ultrasound thinking pregnant\xe2\x80\xa6 https://t.co/S35akDcYPK',0,0
b'@El_Jefe_Covfefe',0,0
b'this teacher at my school is pro life and he\xe2\x80\x99s like . proven so many times that he\xe2\x80\x99s also very misogynistic and som\xe2\x80\xa6 https://t.co/vMLSIVAF1E',0,0
b'@ida_skibenes I have a couple points:\n\n1: On your statement about abortion: What is so \xe2\x80\x9csickening\xe2\x80\x9d about remaining\xe2\x80\xa6 https://t.co/8c8Bw5HclY',0,0
b'@GeorgeTakei @staceyabrams @NARAL No it would stop an abortion if the fetus was alive. You Democrats want to murder\xe2\x80\xa6 https://t.co/nZFUKghliy',0,0
b'Abortion Survivor Groyper',0,0
b'THREAD',0,0
"b'@Anissa310 Made him watch a movie about abortion last night, I\xe2\x80\x99m now being repaid by watching him drive a Ferrari around a racetrack. :|'",0,0
b'Seems like a 1st Amendment violation to me.',0,0
"b'@RepJerryNadler The Abortion Rate Is At An All-Time Low, No Thanks To Pro-Lifers | HuffPost https://t.co/qEsZ3M8sGu'",0,0
b'New Trump administration rule will strip funding from Planned Parenthood https://t.co/us42keQHxn via @voxdotcom',0,0
b'spawns of satan',0,0
b'https://t.co/TEuWMy35oT',0,0
"b'@DLoesch @UnplannedMovie @TwitterSupport @jack Twitter Response: Because Mrs. Loesch, their Pro-Life message \xf0\x9f\x92\xaf% vio\xe2\x80\xa6 https://t.co/qceHOppmPt'",0,0
"b'But make a movie about the actual true story of one actually seen an abortion doctor killing little children, oh no\xe2\x80\xa6 https://t.co/15Q1eyKimr'",0,0
b'@SenToomey @SenBobCasey @GReschenthaler @realDonaldTrump @POTUS',0,0
b'@MrAndyNgo @nypost While only .001% of the population is transgender &amp; playing a majority victim narrative... \nTher\xe2\x80\xa6 https://t.co/H8Z377YcUp',0,0
b'1. Yesterday(3/29/19) The Trump Admin announced that it was   Giving $1.7 million(pocket change for the U.S governm\xe2\x80\xa6 https://t.co/vqzmTqnI8e',0,0
b'I suspect most of Hollywood are making direct-to-video movies on blue screen.  The scenic views of Georgia are prob\xe2\x80\xa6 https://t.co/2QEGP5x2Ha',0,0
b'COMING TO AMERICA\nALREADY HERE\nGOD WILL NO LONGER\nPROTECT WESTERN NATIONS\nDOOMED TO BE DESTROYED\nWE BUILT MONUMENTS\xe2\x80\xa6 https://t.co/Iydzae59l6',0,0
b'@Alyssa_Milano @BrianKempGA While the GOP in Congress has promised to defund PP but didn\xe2\x80\x99t \xe2\x81\xa6@realDonaldTrump\xe2\x81\xa9 is do\xe2\x80\xa6 https://t.co/Qm0NupgfWB',0,0
b'Great news',0,0
b'The Truth is coming',0,0
"b'@BuzzingCrow @PPact Imagine if Planned Parenthood were actually honest:\n\n"" ...we won\xe2\x80\x99t stop fighting until everyone\xe2\x80\xa6 https://t.co/YjjvJiyOzG'",0,0
"b""@RepJerryNadler The @GOP doesn't give a damn about abortion or they'd stop blocking EVERY birth control effort and\xe2\x80\xa6 https://t.co/8CDkWLbkQm""",0,0
b'@thehill Congratulations Georgia they have promised to boycott you because of the heartbeat abortion bill. Now rein\xe2\x80\xa6 https://t.co/tBq3zOre8f',0,0
"b""That is so sad NOT ! I don't want to see any of  their shit films.""",0,0
b'@jack fix this shit immediately',0,0
"b'@RepJerryNadler The anti-choice crusade has led to an uptick in abortion deserts, places where people have to trave\xe2\x80\xa6 https://t.co/5ws0wFSB1h'",0,0
"b'Trump Administration Awards $1.7 Mil Family Planning Grant to Pro-Life Clinics, Cuts Funding to Four Abortion Clini\xe2\x80\xa6 https://t.co/uIaqRXtaES'",0,0
b'Oops still pro-choice \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',0,0
b'All normal people should boycott Israel.',0,0
b'@Lex_Lutheran @ThabitiAnyabwil I said he openly called for ppl to vote for a pro abortion candidate. That\xe2\x80\x99s not opi\xe2\x80\xa6 https://t.co/53vmhl01mk',0,0
b'@shewz @TheRAWphoto @PeterDawsonUSA @bridget507 @BernieSanders Medical abortion does do that. Dilation and Curettag\xe2\x80\xa6 https://t.co/8We4gPYeUA',0,0
"b""Because lawmakers should always defend your freedom to be burdened with a life you don't want to live.""",0,0
"b""If it's sensitive in Nature, why does our government give planned parenthood  $500 million/yr. ? If it's Sensitive\xe2\x80\xa6 https://t.co/Si0l3vNl8P""",0,0
b'@KamVTV And #Republicans #RWNJs like Kambree want to punish (just poor) women who seek abortion.\n@GOP #GOP STILL ha\xe2\x80\xa6 https://t.co/bbOnfordEB',0,0
b'@SteveDaines \n@Alyssa_Milano @NARAL @PPact @nwlc @NFPRHA @AnnaQuinlan @freesafelegal \nIf abortion were completely i\xe2\x80\xa6 https://t.co/jN8qluPYyE',0,0
b'Y\xe2\x80\x99all against abortion but then call everyone irresponsible for when they keep it??',0,0
"b""@KittyLovesTrump ...as if I have pro-abortion friends. I don't allow murderers in my house, or in my circle.""",0,0
b'Eastern and Western Europe are increasingly at odds over religious and cultural values. Can the EU survive profound\xe2\x80\xa6 https://t.co/gsz1PVVcfS',0,0
"b'The Left are terrified of the truth.\n\n@jack @Twitter, lift this suspension.\n\n@LifeNewsHQ @LifeSite @March_for_Life\xe2\x80\xa6 https://t.co/Z8tQ97fH9F'",0,0
b'My boyfriend and I speaking for the weak. Defending the unborn. Standing up against evil. #abortion #prolife\xe2\x80\xa6 https://t.co/pj2sXEfkq1',0,0
"b'@NachoLegorreta @Pat_MercadoC @rrivapalaciog en el parto y el cuidado del reci\xc3\xa9n nacido.\n\nCook, Rebecca J and Berna\xe2\x80\xa6 https://t.co/O85pL8miM3'",0,0
b'\xe2\x80\xbc\xef\xb8\x8f FANTASTIC film trailer!  \n\xe2\x80\xa2UNPLANNED\xe2\x80\xa2 is in theatres now! \n\xf0\x9f\x93\xa3Everyone should see this film! It\xe2\x80\x99s about courage an\xe2\x80\xa6 https://t.co/Qy9CTLbJfT',0,0
b'@Alyssa_Milano @BrianKempGA Everyone before you want to side with Alyssa Milano on  abortion look at this picture t\xe2\x80\xa6 https://t.co/u5oHGJwOjn',0,0
b'@PPact Looks like it the baby sleeping inside his/her mommies womb...',0,0
"b""How many babies don't get to cry? Or do they? How many of the ones protesting could have easily been aborted? Choos\xe2\x80\xa6 https://t.co/Asf1DwlnGH""",0,0
b'This is what the abortion advocates don\xe2\x80\x99t tell you.',0,0
b'@Alyssa_Milano 50% of women oppose abortion. So they\xe2\x80\x99ll be ok with this. And it doesn\xe2\x80\x99t seem like Georgia cares abo\xe2\x80\xa6 https://t.co/YnbYn3N4FV',0,0
b'@edlane3 Misogyny. https://t.co/ROhZGKWDFI',0,0
"b'@___aleia @Suren20042 Actually they don\xe2\x80\x99t\nprovide tons of other services. They are an abortion giant, that\xe2\x80\x99s 99% of their business.'",0,0
b'\xe2\x80\x9cEnemy of the people\xe2\x80\x9d',0,0
b'\xe2\x80\x9cAlgu\xc3\xa9m deu droga pro Choice\xe2\x80\x9d',0,0
b'@chasestrangio Good to know youre pro life.',0,0
b'This is funny. All i hear from every pro life planned parenthood fanatic is that they provide all these things. Hmm\xe2\x80\xa6 https://t.co/epXjytSt61',0,0
"b'2. Disclaimer: I have not seen the movie, but I do think I will go see it. This seems different than the other \xe2\x80\x9cChr\xe2\x80\xa6 https://t.co/8F9XpUU7sw'",0,0
b'@toddysetnik1 @_AshleyBratcher @Alyssa_Milano @GovKemp georgia is a very poor state. to force women to have babies\xe2\x80\xa6 https://t.co/eCNBYet6ME',0,0
"b'@AOC Mrs. Ocasio-Cortez,  Please tell me what article in the Constitution says the federal government is responsibl\xe2\x80\xa6 https://t.co/YVPfgKXjRo'",0,0
b'Well said',0,0
b'Hallelujah !!',0,0
b'@medic_jason @HeidiM_67 @Heather4amazon @Wtg4Gateau @AmberBobamber @sweatandsawdus1 @warNuKE_ @katehanson\xe2\x80\xa6 https://t.co/6DqooySJJG',0,0
b'@michellemalkin @MrAndyNgo @nypost https://t.co/FWnysUcPfd',0,0
"b'@CNN He either does to much Coke or Caffeine, he acts like he\xe2\x80\x99s crazy half the time. He also supports open borders\xe2\x80\xa6 https://t.co/9f3ozMoOqK'",0,0
"b'@Alyssa_Milano @BrianKempGA First ""bad for business unless you kill babies"" is what you are saying! What the hell i\xe2\x80\xa6 https://t.co/pdeL9JZYSU'",0,0
"b""no decriminalize the weed and keep the government out of our bedrooms... oh wait I'm anti - Abortion. keep the gove\xe2\x80\xa6 https://t.co/nwTGqPwfcr""",0,0
b'Yes they did!',0,0
"b'This is fucking disgusting, fuck them kids and get an abortion.'",0,0
b'Hey @jack what gives?',0,0
b'@medic_jason @HeidiM_67 @Adrayis @Heather4amazon @AmberBobamber @sweatandsawdus1 @warNuKE_ @katehanson @prolecat84\xe2\x80\xa6 https://t.co/0crLio3ddP',0,0
b'Wow....\nSo much for freedom.',0,0
b'Exactly!! Its not womens fault that tiny embryos have tiny heartbeats so  early during pregnancy!! Its also not wom\xe2\x80\xa6 https://t.co/hg6jz7Vbjn',0,0
b'@PortalRapmais Deram droga pro Choice dnv?',0,0
"b""TIME FOR CONSERVATIVES TO TAKE A STAND. OPEN A Gab account TODQY AS GESTURE TO. YOU DON'T HAVE TO LEAVE TWT\nCc\xe2\x80\xa6 https://t.co/5RwtN4BSYY""",0,0
b'Planned Parenthood Abortion Doc: We Shoot Babies Through the Heart With Poison to Kill Them https://t.co/oXIRjn2naS',0,0
"b'@LilaGraceRose @UnplannedMovie @jack @LiveAction HAHAHAHA!!!!\n\nThese utter lunatics want to call Abortion a ""simple\xe2\x80\xa6 https://t.co/flMtbWVR7C'",0,0
b'@GovKemp',0,0
"b'Jack, we\xe2\x80\x99re curious has Twitter ever suspended Planned Parenthood\xe2\x80\x99s account? Did you suspend it when they got caugh\xe2\x80\xa6 https://t.co/VfS7ZChJsW'",0,0
b'They don\xe2\x80\x99t want the truth to come out about abortion. These people are evil.',0,0
"b""Nearly 50 Hollywood Actors Threaten To Boycott If 'Heartbeat' Abortion Bill Becomes Law https://t.co/hnqxHV4KfD""",0,0
b'Seriously',0,0
"b'""Abortion is the only event that modern liberals think too violent to portray on TV...\n\nIt\'s because if people knew\xe2\x80\xa6 https://t.co/GhlIGgBnOy'",0,0
b'@medic_jason @Adrayis @HeidiM_67 @Heather4amazon @Wtg4Gateau @sweatandsawdus1 @warNuKE_ @katehanson @prolecat84\xe2\x80\xa6 https://t.co/HEdRaHShQI',0,0
b'Evil times.',0,0
b'@NoxGodz The weird part is... they\xe2\x80\x99re not even pro-life... they\xe2\x80\x99re just anti-woman.',0,0
b'Yay!!  No one else has had the gumption to do that!',0,0
b'Brian Kemp is a POS Trump lackey. It\xe2\x80\x99s been said the he wants the bill to be the one to overturn Roe V Wade\xe2\x80\xa6 https://t.co/mj0oXW7vEG',0,0
b'@mckaycoppins FYI Catholic conservatives in America also differ on immigration from Trump and friends - in my own t\xe2\x80\xa6 https://t.co/2EyJBUs84e',0,0
"b'@AbbyJohnson @UnplannedMovie @_AshleyBratcher Rotten Tomatoes formula for pro-life or 2nd amendment movies , multip\xe2\x80\xa6 https://t.co/usTXRzq7Wp'",0,0
b'@jack @Twitter so I was hoping you could explain to the millions of pro-life Twitter users why @UnplannedMovie was\xe2\x80\xa6 https://t.co/3ymBdlMbcl',0,0
b'@_AshleyBratcher @UnplannedMovie @Alyssa_Milano @GovKemp I will be supporting you by watching this movie. Thank you\xe2\x80\xa6 https://t.co/9Oa1zuHQDf',0,0
"b""@CNN @senatorjen GOP what 'woman' DO you know actually WANTED an ABORTION?\n\nshouldn't GOP Governor's denying HEALTH\xe2\x80\xa6 https://t.co/Zq2DxnSY5j""",0,0
"b'@CNN I base my stance on abortion off of my religion, so I think abortion should be MANDATORY! God has killed babie\xe2\x80\xa6 https://t.co/4Gqdf7XNWW'",0,0
"b'@crumbsrmine @YangGangUBI @AIPChristina @M4X7MU5 @politico Crackdown on border security, increased military spendin\xe2\x80\xa6 https://t.co/3rjqKsIBcn'",0,0
"b'@dtrentashcraft Frankly, a bold profession of faith coupled with a progressive agenda that always seems to include\xe2\x80\xa6 https://t.co/AX2cslBdfn'",0,0
"b""@ydemidov4 @ImBillPardy @SoniaAnnWillar1 @LiveAction @DrLeanaWen @TheDailyShow You don't need to. Abortion is FACTUALLY not murder.""",0,0
b'@SyphonOU @2liberalforlife @auditorycolors @_Dessine_moi_ @Tess9800 @Samjlann42 I know around 10 Foster Children -\xe2\x80\xa6 https://t.co/4qg6GL2YAM',0,0
b'@afrommi @life_professor @hmcghee @AOC @MSNBC Sometimes point blank gets the point across. Are you saying ugly wome\xe2\x80\xa6 https://t.co/e3UVwSZUQ4',0,0
b'@ne0liberal \xe2\x80\x9cCruel social policy\xe2\x80\x9d does not motivate voters that are not directly affected by it. Bad economic polic\xe2\x80\xa6 https://t.co/VH8xonmVeV',0,0
"b""@theunlockr @HuaweiMobile @SuperSaf Hey David I'm looking forward to see the SoT regarding battery life on P30 Pro \xf0\x9f\x98\x8d""",0,0
b'Go and watch!  Powerful',0,0
"b""JUST IN: @UnplannedMovie's account is back up! \n\nNow it's time for @TwitterSupport to reinstate our &amp;\xe2\x80\xa6 https://t.co/TEaBm6gxHY""",0,0
b'God bless Atlanta but Im good on Georgia',0,0
"b""It's a start in the right direction. But a long way to go.""",0,0
b'@PPFA @nytimes Killing babies isn\xe2\x80\x99t health care. \nAbortion isn\xe2\x80\x99t a contraceptive. \n\nBasics still apply. \n\nEvil chan\xe2\x80\xa6 https://t.co/4ytbDER0xn',0,0
b'Yes. Please leave.',0,0
"b'@JanuaryHandl @PPact Yep PP has helped murder over 30 million babies...I just love the sight of limbs ripped off, h\xe2\x80\xa6 https://t.co/oNPmoCDong'",0,0
b'Just more liberal tyranny.  I know I\xe2\x80\x99ll be seeing this movie to support the pro life movement!',0,0
"b""Walls aren't immoral\n\nLate-term abortion is immoral""",0,0
b'Celebrating life from conception to natural death today @ pro-life march Lagos#family#love#fetuos#IDPs#abortion#vis\xe2\x80\xa6 https://t.co/PNhoZOniIo',0,0
b'@Alyssa_Milano you not a Georgia voter number one but you not even a real woman to push for the murder of lil girls\xe2\x80\xa6 https://t.co/jwuNr8jKfb',0,0
b'Yeah @jack WTF\xe2\x80\x99s up with that.  Fire the sensor!',0,0
"b'Wow, \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x91\x87\xf0\x9f\x91\x87'",0,0
b'@hallmarkchannel will not show the ads for an un born child movie. I purchase your cards @ your website and watch W\xe2\x80\xa6 https://t.co/mXhDz0wO3l',0,0
"b'@RomneysTroll @Alyssa_Milano @BrianKempGA Alyssa, abortion is not \xe2\x80\x9creproductive health care\xe2\x80\x9d.  Why are you afraid of using that word?'",0,0
b'Wonderful',0,0
"b""@_trbltrbl_ @AtheistEngineer @LilaGraceRose Focus on the family and the source in the NYT article that's old enough\xe2\x80\xa6 https://t.co/Um3bDEpd95""",0,0
b'@_ChristopherM @themarvelousfan Pro Life',0,0
"b""@som3thingwicked @Twitter Good one.  You know something's up when the Hollywood Reporter runs a story on networks r\xe2\x80\xa6 https://t.co/Txai2stDg0""",0,0
b'They claim to be \xe2\x80\x9cPro-Life\xe2\x80\x9d when  they are \xe2\x80\x9cPro-Forced-Birth\xe2\x80\x9d\n\nWomen and girls -CHILDREN- are FORCED to give birth\xe2\x80\xa6 https://t.co/y3kQysJQAK',0,0
b'Thousands of Pro-Life Protesters Temporarily Shut Down Illinois State https://t.co/Cm1co04eez via @cnsnews',0,0
b'The latest had a smear from the homophobic guy saying the other one was anti-abortion. Since when do fucking alderm\xe2\x80\xa6 https://t.co/lfWih5ymza',0,0
"b""'VERY NICE\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbcUnplanned' Actress Fires Back At Alyssa Milano's Attack On Georgia's Pro-Life Bill | Daily Wire https://t.co/LYMhtvaWMx""",0,0
b'Censorship of conservatives! @Twitter I get notified of new followers yet my follower count does not reflect the nu\xe2\x80\xa6 https://t.co/huZwiQNSJO',0,0
b'@naturwomanhood should get a lot more attention!!! The are nonprofit organization!!! Get #plannedparenthod out and\xe2\x80\xa6 https://t.co/wzx4sWZQD7',0,0
"b""Maybe we can get them to boycott the USA and move to Lithuania. One can only hope. Does anyone really give a rat's\xe2\x80\xa6 https://t.co/kX5sX7tFux""",0,0
b'I hope GA throws it back in their faces. These actors are all from CA. Just who the hell do they think they are to\xe2\x80\xa6 https://t.co/QVjguMUP02',0,0
b'@medic_jason @Adrayis @Heather4amazon @Wtg4Gateau @AmberBobamber @sweatandsawdus1 @warNuKE_ @katehanson @prolecat84\xe2\x80\xa6 https://t.co/rLfUQrPTFs',0,0
"b'@cruse_gail @yepallgood4now @imatrumpguy @PPact No birth control is 100%, some forms don\xe2\x80\x99t work for people and most\xe2\x80\xa6 https://t.co/Dchxq6fQJD'",0,0
"b'Alec Baldwin, Amy Schumer, Rosie O\xe2\x80\x99Donnel, Sean Penn and Others Will Boycott Georgia If It Bans Abortion |\xe2\x80\xa6 https://t.co/MNfWhEIFZ8'",0,0
b'@MichiganDems @GovWhitmer @dananessel @JocelynBenson @LavoraBarnes I guess this is what women are fighting For to k\xe2\x80\xa6 https://t.co/tERAh3ZHio',0,0
b'Twitter wants to control our minds more powerfully than any totalitarian dictator has dared to dream.',0,0
b'@jack',0,0
b'Suspending their account on the weekend of the release clearly seems intentional.',0,0
b'@RepJerryNadler But murdering a baby who survives a botched abortion isn\xe2\x80\x99t? You people are disgusting.',0,0
"b'So much for human rights in the ""Shining city on the Hill.""\nhttps://t.co/BILe3O5OHE\n@JRubinBlogger\xe2\x80\xa6 https://t.co/7wEvYUUqvv'",0,0
"b'Once a Raider always a raider! In one draft, Al Davis drafted two kickers and both will have a go at the HOF'",0,0
b'@PPFA #tcot #PlannedParenthood @FBI @TheJusticeDept',0,0
b'ANOTHER TWITTER BAN',0,0
b'@BooksAreHome_ \xc3\x87a me d\xc3\xa9go\xc3\xbbte... t\xe2\x80\x99as vu le truc en entier??? T\xe2\x80\x99as une meuf du Planning Familial qui dit \xc2\xab\xc2\xa0we pay yo\xe2\x80\xa6 https://t.co/WwFWKYXUHJ',0,0
b'Im pro-life\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a... fuck y\xe2\x80\x99all',0,0
b'No more abortion photos please.',0,0
b'\xe2\x80\x9cWe are paying you to be the perfect instrument for corporate policy. We are an ABORTION PROVIDER\xe2\x80\x9d is the greatest\xe2\x80\xa6 https://t.co/jepHmglMII',0,0
"b""Hey @jack, I've been feeling like I probably need to leave Twitter behind once and for all. Appreciate the extra en\xe2\x80\xa6 https://t.co/5dmodByKd7""",0,0
b'BREAKING: Ohio defunds Planned Parenthood and abortion industry https://t.co/ogDyAaD5al\n\nKudos to #Ohio and Sixth C\xe2\x80\xa6 https://t.co/LVLe0edCbW',0,0
"b""@SohrabAhmari @UnplannedMovie I'll see it tomorrow, review Monday! A NUMBER of excellent pro-life films vanished wi\xe2\x80\xa6 https://t.co/bBxj9r1YYb""",0,0
b'deram droga pro choice dnv',0,0
b'Do they think we will miss them.',0,0
"b'@BetoORourke Unless you\xe2\x80\x99re pro second amendment, pro-life, pro border security, pro limited government etc. etc. etc.'",0,0
"b""@thehill If I'm senseless, may my God open my eyes and help me see why it is right to fight against the protection\xe2\x80\xa6 https://t.co/Im5EuBJg9g""",0,0
b'Georgia passes 6-week \xe2\x80\x98fetal heartbeat\xe2\x80\x99 bill that bans most abortions https://t.co/2N92sTEkc3 #wuwei #today #best #news #daily #feed',0,0
"b'.@trschatz51, as a proud #ProLife Puerto Rican, I urge you to continue your efforts to override the Governor\xe2\x80\x99s veto\xe2\x80\xa6 https://t.co/yBglMYhgVy'",0,0
"b""@AlpineHell Pro-lifers don't care about life anyways. I bet mostn of them would gladly vote against economic suppor\xe2\x80\xa6 https://t.co/pafQo9CvrH""",0,0
b'When was the last time any of thee people starred in a movie?',0,0
b'@tanamongeau Tana\xe2\x80\x99s abortion\xe2\x80\x99s: https://t.co/PrLgnZfB0Q',0,0
"b'I know what he meant,  but it sounds like he\xe2\x80\x99s saying that women are asking for abortions before they even know the\xe2\x80\xa6 https://t.co/MCEpBZNgm3'",0,0
b'@MichiganDems @GovWhitmer @dananessel @JocelynBenson @LavoraBarnes This is the face of an abortion that Alyssa Mila\xe2\x80\xa6 https://t.co/bGx9Atq6Kn',0,0
b'TV Networks Reject Ads for Anti-Abortion Movie https://t.co/FsCftwytIp',0,0
"b'Plz as much as possible can people tweet and retweet this, it is a list of actors who are boycotting states because\xe2\x80\xa6 https://t.co/C9POzrQTPU'",0,0
"b""@XexinKansichi @gr8b8m8_eatcake @MafiosoRo @gome_guyMw If you have such strong opinions about abortion, don't have\xe2\x80\xa6 https://t.co/DuSXINzOUE""",0,0
b'This picture is complete horse crap.  Heartbeat is a high standard that life exists and one could likely successful\xe2\x80\xa6 https://t.co/aMasGyJXu1',0,0
b'@Alyssa_Milano @dangermarin @rosieperezbklyn @oliviawilde @MsJoelyFisher @billprady @BillyBaldwin @RobertsEmma\xe2\x80\xa6 https://t.co/RBy5Stx8Xy',0,0
b'@Voters4Kasich That would be something that SCOTUS would need to decide. The Constitutionality of abortion in light\xe2\x80\xa6 https://t.co/QkWOMK8wLs',0,0
"b""@scquid @Alyssa_Milano @BrianKempGA Maybe if Democrats hadn't pushed so far left for late term abortion, they would\xe2\x80\xa6 https://t.co/Z0pINKYO6G""",0,0
b'&amp;#039;Unplanned&amp;#039; Actress Fires Back At Alyssa Milano&amp;#039;s Attack On Georgia&amp;#039;s Pro-Life Bill https://t.co/Gt0wzRXcSp',0,0
"b'@Amy_Siskind Between abortion and climate views, progressives don\xe2\x80\x99t even want a next generation...'",0,0
"b'Abortion isn\xe2\x80\x99t safe because in the end, someone is murdered. #UnpopularOpinion'",0,0
b'#truth',0,0
"b'The planet would be better off with less filth from hoolywoo\n\nThe letter, spearheaded by Alyssa Milano Many demons\xe2\x80\xa6 https://t.co/ZDKv6hqjuI'",0,0
b'@jack #StopTheBias \nhttps://t.co/Rvm3ddZwHW\ncc @TwitterSupport @vijaya @DevinNunes @HawleyMO @tedcruz @JohnCornyn\xe2\x80\xa6 https://t.co/Ke5arEpxnk',0,0
b'Seriously @jack',0,0
b'Trump administration awards $1.7 million family planning grant to anti-abortion clinics https://t.co/HxTm50ARmP',0,0
b'@AliVelshi @MSNBC This is about GREED. How much of the $700M+ of the Okla lawsuit goes for addiction? Just 7%!!! Li\xe2\x80\xa6 https://t.co/Ykfx0zIj4q',0,0
b'@stoppelkop @IvyShoots @Michigan_1974 @WildChild69 @stlbanker9 @PattiMurray16 @Alyssa_Milano I don\xe2\x80\x99t feel the need\xe2\x80\xa6 https://t.co/rYsl7RxbSe',0,0
"b'@9Stuart To what? The abortion, marriage proposal or moving In with you...'",0,0
"b'@TerriGreenUSA @UnplannedMovie See, @Twitter, we want the truth about abortion. Why are you censoring? P. S. Going to see it on Monday!'",0,0
"b""And your freedom of religion should never override my right to control my own body. If you don't approve of abortio\xe2\x80\xa6 https://t.co/q1VCIpCMVo""",0,0
b'The Vast Majority of New York Residents Oppose the Radical Abortion Law. They Oppose Late-Term Abortion and Want Re\xe2\x80\xa6 https://t.co/Unnf8eHssx',0,0
b'Buy Georgia!! Great place for a vacation',0,0
b'TV Channels Reject Ads For R-Rated Anti-Abortion Movie https://t.co/SKYT9JzPWS https://t.co/RmSgffYcGl',0,0
b'@dbongino Kind of like the losers who suspended the @UnplannedMovie account.\n\nhttps://t.co/5uSQQfrmOD',0,0
b'SC we must stop H3020 from becoming a law! It is a backdoor way to go to the SCOTUS to overturn #RoeVWade.\xe2\x80\xa6 https://t.co/j3xoPtaiuK',0,0
"b""I am going to give my belief on abortion. I don't talk about it because it is so complicated. I am pro life. Here i\xe2\x80\xa6 https://t.co/G9WI7Yw0sw""",0,0
b'TV Networks Reject Ads for #AntiAbortion Movie \xe2\x80\x98#Unplanned\xe2\x80\x99\nhttps://t.co/sRaI8HwGw3',0,0
"b""So I've had a few folks message me regarding Derek and my safety because anti abortion folks are often times terror\xe2\x80\xa6 https://t.co/MJlw73mJaI""",0,0
b'How about we abort them? Same premise right?',0,0
"b""@StephenKing Let's review the Democrats history,  Pro Slavery  Pro Jim Crow , Started the KKK Anti God, Anti Christ\xe2\x80\xa6 https://t.co/uaoAjA16et""",0,0
"b'@NickMerrill @HillaryClinton This is silly. Hillary wasnt progressive, she was aneoliberal running on progressive P\xe2\x80\xa6 https://t.co/T41QPPIfyw'",0,0
b'Wonderful news',0,0
"b""It's back now, but suspending the Twitter account of a commercial film on opening weekend, could make @Twitter liab\xe2\x80\xa6 https://t.co/SIv62l3Qtk""",0,0
b'This is just ridiculous!',0,0
b'@cameronmurray @Anissa310 abortion movie &gt; ferrari',0,0
"b'@bccg_main @patgagnon_75 @SpeakerShinjini We can debate the rights of an unborn child all day long. We can include,\xe2\x80\xa6 https://t.co/FkFNo7koMp'",0,0
"b""Looks like they're back up.\nCould have been an influx of pro-choice people reporting the page.""",0,0
"b""Celebrities who would threaten a state's economy over a heartbeat abortion bill are not worth watching anymore. Usi\xe2\x80\xa6 https://t.co/YG0vCGP7kX""",0,0
"b'Ben Stiller, Mia Farrow, Debra Messing, and Minnie Driver Will Boycott Georgia If It Bans Abortion https://t.co/qPBxz7K6z3'",0,0
